ra,nome,fase,turma,idade,genero,ano_ingresso,instituicao,iaa,ieg,ips,ipp,ida,ipv,ian,fase_ideal,defasagem,situacao,inde,pedra,ano,fase_num,anos_na_pm,risco_defasagem_atual,categoria_defasagem
RA-900,Aluno-900,1B,1B,9.0,Feminino,2023,Pública,9.002,9.318181818,8.13,8.125,8.5,8.563333333,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.802003030200002,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-901,Aluno-901,ALFA,ALFA E - G2/G3,10.0,Masculino,2023,Pública,8.5,8.7,3.77,6.25,7.5,8.595,5.0,Fase 2 (5° e 6° ano),-2,,7.3112,Ametista,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-902,Aluno-902,ALFA,ALFA E - G2/G3,12.0,Masculino,2023,Pública,10.0,9.3,2.52,5.3125,3.9,6.5,2.5,Fase 3 (7° e 8° ano),-3,,5.97345,Quartzo,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-903,Aluno-903,ALFA,ALFA E - G2/G3,,Feminino,2023,Pública,10.0,9.6,5.02,7.5,7.8,9.01,10.0,ALFA (1° e 2° ano),0,,8.5242,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-903,Aluno-903,1B,1B,9.0,Feminino,2023,Pública,10.002,9.7727272725,7.505,7.8125,5.0,7.946666667,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.0758287879,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-904,Aluno-904,ALFA,ALFA F - G0/G1,,Feminino,2023,Pública,9.0,9.3,7.52,7.8125,6.4,7.836666667,10.0,ALFA (1° e 2° ano),0,,8.140783333,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-904,Aluno-904,ALFA,ALFA F - G0/G1,8.0,Feminino,2023,Pública,9.502,8.75,7.51,7.5,6.0,8.67,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.6352,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-905,Aluno-905,ALFA,ALFA F - G0/G1,9.0,Masculino,2023,Pública,9.5,9.4,7.52,6.875,8.3,7.056666667,5.0,Fase 1 (3° e 4° ano),-1,,7.831033333,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-905,Aluno-905,ALFA,ALFA J - G2/G3,10.0,Masculino,2023,Pública,9.002,7.7794117645,7.51,6.875,3.0,6.99,5.0,Fase 2 (5° e 6° ano),-2,Cursando,6.3925823529,Ágata,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-906,Aluno-906,ALFA,ALFA F - G0/G1,,Masculino,2023,Pública,7.5,9.2,7.52,7.5,8.6,6.95,10.0,ALFA (1° e 2° ano),0,,8.1922,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-907,Aluno-907,ALFA,ALFA F - G0/G1,8.0,Feminino,2023,Privada,9.5,9.6,7.52,8.125,9.3,8.336666667,10.0,ALFA (1° e 2° ano),0,,8.962033333,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-907,Aluno-907,ALFA,ALFA J - G2/G3,9.0,Feminino,2023,Privada,9.002,8.9444444445,7.51,7.5,8.75,7.5,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.9400888889,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-908,Aluno-908,ALFA,ALFA F - G0/G1,,Feminino,2023,Pública,9.0,9.0,7.52,8.125,7.9,8.223333333,10.0,ALFA (1° e 2° ano),0,,8.479366667,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-908,Aluno-908,ALFA,ALFA I - G2/G3,9.0,Feminino,2023,Pública,8.502,8.14171123,7.51,7.1875,4.75,6.83,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.764292246,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-909,Aluno-909,ALFA,ALFA F - G0/G1,10.0,Feminino,2023,Pública,10.0,9.9,7.52,8.125,9.2,8.056666667,5.0,Fase 2 (5° e 6° ano),-2,,8.486033333,Topázio,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-909,Aluno-909,ALFA,ALFA J - G2/G3,11.0,Feminino,2023,Pública,10.002,8.1666666665,7.51,6.875,8.25,7.5,5.0,Fase 2 (5° e 6° ano),-2,Cursando,7.722033333300001,Ametista,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-91,Aluno-91,5,L,16.0,Menina,2016,Rede Decisão,9.2,5.7,5.6,,6.6,7.125,5.0,Fase 6 (2º EM),-1,,6.645,Ágata,2022,5.0,6.0,1,Moderada (−1 fase)
RA-91,Aluno-91,FASE 6,6L,,Feminino,2016,Privada - Programa de Apadrinhamento,10.0,7.4,6.89,7.8125,7.4,7.4675,5.0,Fase 7 (3° EM),-1,,7.42395,Ametista,2023,6.0,7.0,1,Moderada (−1 fase)
RA-91,Aluno-91,6L,6L,18.0,Feminino,2021,Privada - Programa de Apadrinhamento,10.002,7.476190476333334,5.635,7.875,7.333333333333333,8.068,5.0,Fase 7 (3° EM),-1,Cursando,7.426704761933335,Ametista,2024,6.0,3.0,1,Moderada (−1 fase)
RA-910,Aluno-910,ALFA,ALFA F - G0/G1,8.0,Masculino,2023,Pública,0.0,8.8,7.52,8.75,8.9,8.17,10.0,ALFA (1° e 2° ano),0,,7.801,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-910,Aluno-910,1G,1G,9.0,Masculino,2023,Pública,8.502,8.674242424500001,7.51,7.916666667,7.5,7.443333333,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.1163818182,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-911,Aluno-911,ALFA,ALFA G - G2/G3,11.0,Masculino,2023,Pública,9.0,6.7,2.52,5.3125,3.4,7.01,5.0,Fase 2 (5° e 6° ano),-2,,5.59545,Quartzo,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-911,Aluno-911,1G,1G,12.0,Masculino,2023,Pública,8.002,4.772727273,7.51,6.041666667,4.5,4.726666667,5.0,Fase 3 (7° e 8° ano),-2,Cursando,5.4552454547,Quartzo,2024,1.0,1.0,1,Severa (≤ −2 fases)
RA-912,Aluno-912,ALFA,ALFA G - G2/G3,9.0,Feminino,2023,Pública,7.0,9.4,7.52,5.625,6.3,7.175,5.0,Fase 1 (3° e 4° ano),-1,,7.0797,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-912,Aluno-912,ALFA,ALFA G - G2/G3,10.0,Feminino,2023,Pública,9.002,9.4736842105,7.51,8.125,7.25,6.943333333,5.0,Fase 2 (5° e 6° ano),-2,Cursando,7.697103508700001,Ametista,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-913,Aluno-913,ALFA,ALFA H - G0/G1,,Feminino,2023,Pública,8.0,8.5,6.89,6.25,7.9,9.245,5.0,Fase 2 (5° e 6° ano),-2,,7.7432,Ametista,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-914,Aluno-914,ALFA,ALFA H - G0/G1,8.0,Feminino,2023,Pública,10.0,9.2,7.52,6.25,8.7,8.67,10.0,ALFA (1° e 2° ano),0,,8.6912,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-915,Aluno-915,ALFA,ALFA H - G0/G1,,Feminino,2023,Pública,10.0,8.4,7.52,7.5,8.4,8.67,10.0,ALFA (1° e 2° ano),0,,8.5962,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-916,Aluno-916,ALFA,ALFA H - G0/G1,9.0,Feminino,2023,Pública,9.5,9.7,2.52,6.25,6.6,9.005,5.0,Fase 1 (3° e 4° ano),-1,,7.3882,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-916,Aluno-916,ALFA,ALFA I - G2/G3,10.0,Feminino,2023,Pública,8.502,7.3320158105,2.51,6.5625,2.75,6.16,5.0,Fase 2 (5° e 6° ano),-2,Cursando,5.5058531621,Quartzo,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-917,Aluno-917,ALFA,ALFA H - G0/G1,7.0,Feminino,2023,Pública,0.0,7.2,2.52,6.25,7.0,6.35,10.0,ALFA (1° e 2° ano),0,,5.987,Quartzo,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-918,Aluno-918,ALFA,ALFA H - G0/G1,7.0,Feminino,2023,Pública,10.0,8.7,2.52,5.625,7.7,7.01,10.0,ALFA (1° e 2° ano),0,,7.4967,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-918,Aluno-918,ALFA,ALFA G - G2/G3,8.0,Feminino,2023,Pública,7.918,8.697368421,2.51,5.9375,2.75,6.156666667,5.0,Fase 1 (3° e 4° ano),-1,Cursando,5.657357017600001,Quartzo,2024,0.0,1.0,1,Moderada (−1 fase)
RA-919,Aluno-919,ALFA,ALFA H - G0/G1,9.0,Masculino,2023,Pública,0.0,8.4,7.52,6.25,5.3,8.09,5.0,Fase 1 (3° e 4° ano),-1,,6.225,Ágata,2023,0.0,0.0,1,Moderada (−1 fase)
RA-919,Aluno-919,ALFA,ALFA I - G2/G3,10.0,Masculino,2023,Pública,7.002,4.692513369,6.255,6.875,5.25,6.49,5.0,Fase 2 (5° e 6° ano),-2,Cursando,5.799702673800001,Quartzo,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-92,Aluno-92,5,L,16.0,Menina,2016,Rede Decisão,9.2,7.1,5.0,,7.4,6.667,5.0,Fase 6 (2º EM),-1,,6.957,Ágata,2022,5.0,6.0,1,Moderada (−1 fase)
RA-92,Aluno-92,FASE 6,6L,,Feminino,2016,Privada - Programa de Apadrinhamento,9.6,9.4,5.63,7.1875,6.7,7.045,5.0,Fase 7 (3° EM),-1,,7.375916667,Ametista,2023,6.0,7.0,1,Moderada (−1 fase)
RA-92,Aluno-92,7A,7A,18.0,Feminino,2021,Privada - Programa de Apadrinhamento,10.002,8.769145085,7.51,7.8125,7.5,6.33,10.0,Fase 7 (3° EM),0,Cursando,8.052279017,Topázio,2024,7.0,3.0,0,Adequada/adiantada (≥ 0)
RA-920,Aluno-920,ALFA,ALFA H - G0/G1,8.0,Feminino,2023,Pública,9.0,6.3,7.52,5.625,6.1,6.35,10.0,ALFA (1° e 2° ano),0,,6.9647,Ágata,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-920,Aluno-920,ALFA,ALFA G - G2/G3,9.0,Feminino,2023,Pública,9.502,7.6710526315,7.51,7.1875,8.25,8.226666667,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.7494938597,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-921,Aluno-921,ALFA,ALFA I - G2/G3,7.0,Feminino,2023,Pública,9.0,9.7,7.52,5.625,6.3,6.68,10.0,ALFA (1° e 2° ano),0,,7.7407,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-921,Aluno-921,ALFA,ALFA I - G2/G3,8.0,Feminino,2023,Pública,8.502,8.6631016045,7.51,7.5,6.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.2838203209,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-922,Aluno-922,ALFA,ALFA I - G2/G3,,Feminino,2023,Pública,8.5,9.7,3.14,7.5,8.4,10.01,10.0,ALFA (1° e 2° ano),0,,8.5262,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-922,Aluno-922,1C,1C,9.0,Feminino,2023,Pública,9.002,9.5227272725,7.51,7.8125,7.75,8.17,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.5209954545,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-923,Aluno-923,ALFA,ALFA I - G2/G3,,Feminino,2023,Pública,9.5,9.9,7.52,7.5,7.3,10.01,10.0,ALFA (1° e 2° ano),0,,8.8842,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-923,Aluno-923,1D,1D,9.0,Feminino,2023,Pública,8.002,7.9545454545,7.51,8.125,5.5,8.17,10.0,Fase 1 (3° e 4° ano),0,Cursando,7.688609090900001,Ametista,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-924,Aluno-924,ALFA,ALFA I - G2/G3,,Masculino,2023,Pública,9.0,5.6,7.52,5.625,5.0,5.93,10.0,ALFA (1° e 2° ano),0,,6.5207,Ágata,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-924,Aluno-924,ALFA,ALFA I - G2/G3,9.0,Masculino,2023,Pública,7.002,4.598930481,7.51,7.1875,7.0,7.415,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.4727360962,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-925,Aluno-925,ALFA,ALFA I - G2/G3,,Masculino,2023,Pública,9.0,8.9,7.52,5.625,5.4,5.595,10.0,ALFA (1° e 2° ano),0,,7.1837,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-925,Aluno-925,ALFA,ALFA I - G2/G3,8.0,Masculino,2023,Pública,8.002,7.005347594,7.51,7.1875,4.75,7.33,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.587019518800001,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-926,Aluno-926,ALFA,ALFA J - G2/G3,9.0,Feminino,2023,Pública,9.0,10.0,3.77,7.5,6.8,9.51,5.0,Fase 1 (3° e 4° ano),-1,,7.7792,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-926,Aluno-926,1G,1G,10.0,Feminino,2023,Pública,9.002,9.7727272725,7.51,8.333333333,7.0,7.22,5.0,Fase 2 (5° e 6° ano),-1,Cursando,7.7830787878,Ametista,2024,1.0,1.0,1,Moderada (−1 fase)
RA-927,Aluno-927,ALFA,ALFA J - G2/G3,,Feminino,2023,Pública,9.0,9.7,3.77,7.5,6.4,9.255,5.0,Fase 1 (3° e 4° ano),-1,,7.5982,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-927,Aluno-927,1G,1G,10.0,Feminino,2023,Pública,8.002,9.318181818,7.51,8.333333333,6.5,7.22,10.0,Fase 1 (3° e 4° ano),0,Cursando,7.9921696969000005,Ametista,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-928,Aluno-928,ALFA,ALFA K - G0/G1,8.0,Feminino,2023,Pública,8.5,10.0,7.52,8.75,9.8,9.67,10.0,ALFA (1° e 2° ano),0,,9.3712,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-928,Aluno-928,1K,1K,9.0,Feminino,2023,Pública,8.002,10.0,7.51,8.541666667,8.75,8.59,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.8733666667,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-929,Aluno-929,ALFA,ALFA K - G0/G1,8.0,Feminino,2023,Pública,8.5,9.8,7.52,8.75,8.8,9.67,10.0,ALFA (1° e 2° ano),0,,9.1312,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-929,Aluno-929,ALFA,ALFA O - G2/G3,9.0,Feminino,2023,Pública,9.002,9.4736842105,7.51,8.125,6.75,7.58,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.7244368421,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-93,Aluno-93,5,L,15.0,Menina,2016,Rede Decisão,8.3,9.7,8.1,,8.5,9.083,10.0,Fase 5 (1º EM),0,,8.941,Topázio,2022,5.0,6.0,0,Adequada/adiantada (≥ 0)
RA-93,Aluno-93,FASE 7,7E,16.0,Feminino,2016,Privada - Programa de Apadrinhamento,7.9,,3.14,,,,10.0,Fase 6 (2° EM),1,,,,2023,7.0,7.0,0,Adequada/adiantada (≥ 0)
RA-93,Aluno-93,7E,7E,17.0,Feminino,2021,Privada - Programa de Apadrinhamento,9.168,9.931666667,6.2575,7.5,7.483333333333333,7.5,10.0,Fase 6 (2° EM),1,Cursando,8.275550000066668,Topázio,2024,7.0,3.0,0,Adequada/adiantada (≥ 0)
RA-930,Aluno-930,ALFA,ALFA K - G0/G1,8.0,Masculino,2023,Pública,9.0,8.8,7.52,8.75,9.0,9.0,10.0,ALFA (1° e 2° ano),0,,8.8872,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-930,Aluno-930,ALFA,ALFA O - G2/G3,9.0,Masculino,2023,Pública,8.502,9.7368421055,7.51,7.8125,8.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.9298184211,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-931,Aluno-931,ALFA,ALFA K - G0/G1,,Masculino,2023,Pública,8.5,8.2,2.52,5.625,7.8,7.6,10.0,ALFA (1° e 2° ano),0,,7.3747,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-931,Aluno-931,ALFA,ALFA K - G0/G1,9.0,Masculino,2023,Pública,7.918,8.5833333335,2.51,7.5,8.5,6.83,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.075466666700001,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-932,Aluno-932,ALFA,ALFA K - G0/G1,7.0,Feminino,2023,Pública,9.5,7.9,7.52,8.125,7.5,9.0,10.0,ALFA (1° e 2° ano),0,,8.3847,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-933,Aluno-933,ALFA,ALFA K - G0/G1,8.0,Feminino,2023,Pública,9.0,8.4,7.52,8.75,7.7,9.67,10.0,ALFA (1° e 2° ano),0,,8.6712,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-934,Aluno-934,ALFA,ALFA K - G0/G1,8.0,Feminino,2023,Pública,9.0,9.6,7.52,9.375,8.7,9.67,10.0,ALFA (1° e 2° ano),0,,9.1737,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-934,Aluno-934,ALFA,ALFA L - G2/G3,9.0,Feminino,2023,Pública,9.502,9.75,7.51,9.375,8.5,7.75,5.0,Fase 1 (3° e 4° ano),-1,Cursando,8.338700000000001,Topázio,2024,0.0,1.0,1,Moderada (−1 fase)
RA-935,Aluno-935,ALFA,ALFA K - G0/G1,9.0,Masculino,2023,Pública,0.0,9.8,7.52,9.375,9.4,9.67,5.0,Fase 1 (3° e 4° ano),-1,,7.9535,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-935,Aluno-935,ALFA,ALFA O - G2/G3,10.0,Masculino,2023,Pública,9.502,10.0,7.51,8.75,8.5,7.83,5.0,Fase 1 (3° e 4° ano),-1,Cursando,8.3422,Topázio,2024,0.0,1.0,1,Moderada (−1 fase)
RA-936,Aluno-936,ALFA,ALFA K - G0/G1,,Feminino,2023,Pública,9.0,10.0,7.52,8.125,6.5,8.915,10.0,ALFA (1° e 2° ano),0,,8.5477,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-937,Aluno-937,ALFA,ALFA K - G0/G1,,Feminino,2023,Pública,9.5,9.6,7.52,9.375,9.2,9.67,10.0,ALFA (1° e 2° ano),0,,9.3237,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-937,Aluno-937,ALFA,ALFA O - G2/G3,9.0,Feminino,2023,Pública,10.002,10.0,9.38,8.75,7.5,7.83,5.0,Fase 1 (3° e 4° ano),-1,Cursando,8.3792,Topázio,2024,0.0,1.0,1,Moderada (−1 fase)
RA-938,Aluno-938,ALFA,ALFA K - G0/G1,,Masculino,2023,Pública,8.5,8.4,7.52,6.25,4.2,7.5,5.0,Fase 1 (3° e 4° ano),-1,,6.7372,Ágata,2023,0.0,0.0,1,Moderada (−1 fase)
RA-938,Aluno-938,ALFA,ALFA L - G2/G3,10.0,Masculino,2023,Pública,9.502,9.544513457499999,7.51,8.125,7.75,7.665,5.0,Fase 1 (3° e 4° ano),-1,Cursando,8.0056026915,Topázio,2024,0.0,1.0,1,Moderada (−1 fase)
RA-939,Aluno-939,ALFA,ALFA L - G2/G3,,Feminino,2023,Pública,9.0,10.0,7.52,7.5,5.4,10.01,5.0,Fase 2 (5° e 6° ano),-2,,7.9742,Ametista,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-939,Aluno-939,1N,1N,12.0,Feminino,2023,Pública,9.002,8.8833992095,5.63,8.125,5.0,7.495,5.0,Fase 2 (5° e 6° ano),-1,Cursando,7.051379841899999,Ametista,2024,1.0,1.0,1,Moderada (−1 fase)
RA-94,Aluno-94,5,L,15.0,Menina,2018,Rede Decisão,8.3,9.6,8.1,,7.7,9.583,10.0,Fase 5 (1º EM),0,,8.921,Topázio,2022,5.0,4.0,0,Adequada/adiantada (≥ 0)
RA-94,Aluno-94,FASE 5,5L,,Feminino,2018,Privada - Programa de Apadrinhamento,7.5,9.6,2.52,8.75,7.2,7.795,5.0,Fase 6 (2° EM),-1,,7.289333333,Ametista,2023,5.0,5.0,1,Moderada (−1 fase)
RA-94,Aluno-94,6L,6L,17.0,Feminino,2021,Privada - Programa de Apadrinhamento,10.002,9.666666666666666,6.26,8.375,8.0,8.2,10.0,Fase 6 (2° EM),0,Cursando,8.637033333333335,Topázio,2024,6.0,3.0,0,Adequada/adiantada (≥ 0)
RA-940,Aluno-940,ALFA,ALFA L - G2/G3,,Masculino,2023,Pública,9.0,8.4,2.52,6.25,6.3,7.02,5.0,Fase 2 (5° e 6° ano),-2,,6.6112,Ágata,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-941,Aluno-941,ALFA,ALFA L - G2/G3,,Feminino,2023,Pública,8.0,10.0,7.52,5.0,5.0,8.175,10.0,ALFA (1° e 2° ano),0,,7.6872,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-941,Aluno-941,ALFA,ALFA L - G2/G3,9.0,Feminino,2023,Pública,8.002,9.25,5.01,8.125,8.75,7.665,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.746700000000001,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-942,Aluno-942,ALFA,ALFA L - G2/G3,10.0,Feminino,2023,Pública,9.5,8.9,2.52,5.625,7.1,7.0,5.0,Fase 2 (5° e 6° ano),-2,,6.8547,Ágata,2023,0.0,0.0,1,Severa (≤ −2 fases)
RA-943,Aluno-943,ALFA,ALFA L - G2/G3,,Feminino,2023,Pública,9.5,9.4,7.52,7.5,8.0,9.925,10.0,ALFA (1° e 2° ano),0,,8.9172,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-943,Aluno-943,1L,1L,9.0,Feminino,2023,Pública,10.002,10.0,7.51,8.958333333,8.0,8.59,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.965033333300001,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-944,Aluno-944,ALFA,ALFA M - G0/G1,9.0,Feminino,2023,Pública,9.0,7.6,7.52,5.625,7.5,6.67,5.0,Fase 1 (3° e 4° ano),-1,,7.0687,Ametista,2023,0.0,0.0,1,Moderada (−1 fase)
RA-944,Aluno-944,ALFA,ALFA L - G2/G3,10.0,Feminino,2023,Pública,9.002,7.25,7.51,8.75,9.0,7.75,5.0,Fase 2 (5° e 6° ano),-2,Cursando,7.8262,Ametista,2024,0.0,1.0,1,Severa (≤ −2 fases)
RA-945,Aluno-945,ALFA,ALFA M - G0/G1,,Masculino,2023,Pública,8.5,9.2,7.52,6.875,7.9,6.84,10.0,ALFA (1° e 2° ano),0,,8.0777,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-945,Aluno-945,ALFA,ALFA N - G2/G3,9.0,Masculino,2023,Pública,9.002,9.511904762,2.51,7.5,8.75,6.83,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.4195809524000005,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-946,Aluno-946,ALFA,ALFA M - G0/G1,,Masculino,2023,Pública,9.5,9.4,7.52,7.5,9.3,7.0,10.0,ALFA (1° e 2° ano),0,,8.5822,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-946,Aluno-946,ALFA,ALFA N - G2/G3,8.0,Masculino,2023,Pública,9.502,8.7976190475,2.51,7.5,4.5,7.835,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.677723809500001,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-947,Aluno-947,ALFA,ALFA M - G0/G1,,Masculino,2023,Pública,9.0,7.9,7.52,4.375,3.3,5.08,10.0,ALFA (1° e 2° ano),0,,6.3457,Ágata,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-947,Aluno-947,ALFA,ALFA M - G0/G1,9.0,Masculino,2023,Pública,9.002,7.619047619,7.51,5.625,4.5,4.58,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.053509523800001,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-948,Aluno-948,ALFA,ALFA M - G0/G1,8.0,Feminino,2023,Pública,9.0,7.6,7.52,6.875,0.0,8.34,10.0,ALFA (1° e 2° ano),0,,6.5277,Ágata,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-949,Aluno-949,ALFA,ALFA M - G0/G1,,Feminino,2023,Pública,9.5,8.1,7.52,6.25,8.9,6.5,10.0,ALFA (1° e 2° ano),0,,8.0172,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-949,Aluno-949,ALFA,ALFA N - G2/G3,9.0,Feminino,2023,Pública,9.002,8.7857142855,7.51,6.25,6.5,6.495,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.1323428571,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-95,Aluno-95,5,L,17.0,Menina,2022,Escola Pública,8.3,6.6,7.5,,4.8,6.292,5.0,Fase 7 (3º EM),-2,,6.308,Ágata,2022,5.0,0.0,1,Severa (≤ −2 fases)
RA-950,Aluno-950,ALFA,ALFA M - G0/G1,8.0,Feminino,2023,Pública,9.0,10.0,7.52,7.5,9.3,8.17,10.0,ALFA (1° e 2° ano),0,,8.8862,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-950,Aluno-950,ALFA,ALFA N - G2/G3,9.0,Feminino,2023,Pública,9.502,9.023809524,7.51,6.875,7.0,8.0,5.0,Fase 1 (3° e 4° ano),-1,Cursando,7.693461904800001,Ametista,2024,0.0,1.0,1,Moderada (−1 fase)
RA-951,Aluno-951,ALFA,ALFA M - G0/G1,7.0,Feminino,2023,Pública,9.5,9.7,7.52,7.5,8.4,9.09,10.0,ALFA (1° e 2° ano),0,,8.8902,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-951,Aluno-951,ALFA,ALFA N - G2/G3,8.0,Feminino,2023,Privada,10.002,9.0357142855,2.51,6.25,4.0,7.325,5.0,Fase 1 (3° e 4° ano),-1,Cursando,6.4483428571,Ágata,2024,0.0,1.0,1,Moderada (−1 fase)
RA-952,Aluno-952,ALFA,ALFA N - G2/G3,8.0,Masculino,2023,Pública,9.5,9.2,3.77,7.1875,9.0,8.425,10.0,ALFA (1° e 2° ano),0,,8.37095,Topázio,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
RA-952,Aluno-952,1N,1N,9.0,Masculino,2023,Pública,9.502,9.545454545,6.26,8.333333333,8.5,9.175,10.0,Fase 1 (3° e 4° ano),0,Cursando,8.853624242300002,Topázio,2024,1.0,1.0,0,Adequada/adiantada (≥ 0)
RA-953,Aluno-953,ALFA,ALFA N - G2/G3,,Feminino,2023,Pública,7.4,8.8,3.14,6.5625,8.3,7.09,10.0,ALFA (1° e 2° ano),0,,7.54005,Ametista,2023,0.0,0.0,0,Adequada/adiantada (≥ 0)
